customer_id,name,address,telephone1,telephone2,email,website,sec,vat,withHoldingTax,businessNature,qualifyingSystem,certifyingBody,dateCertified,payment,status,remarks,businessStyle,tin,createdDate
1500410,YN Products Philippines Corp.,Unit 1 & 2 Orient Goldcrest Greenfield Automotive Park Building 1  Brgy. Don Jose  Sta. Rosa  Laguna  Philippines,049 536-1143  536-1129,049 545-1940,,,,Non-VAT,,,,,,NET 15 Days from invoice,Active,Mr. Mike Tandang - formerly with Nippo Metal,Mfg. bearings  gears  driving elements,009-589-462-000,20/11/2017
1500411,Rosetech Automation Enterprises,47 Block 4 Purok 1 Bayanan  Muntinlupa,02 805-8254,n/a,jverzosa.rosetech@gmail.com,,,VAT,,,,,,COD,Active,Mr. Jommel Verzosa -  former employee of Speedy-Tech,Retail  Maint.  Repair Office Machines,170-562-884-000,20/11/2017
1500412,Sunautomotive Technology  Inc.,S&T Bldg.  Blk 5 Lot 2 LISP III  San Rafael  Sto. Tomas  Batangas,049 543-1726 to 28,049 530-9706,,,,Non-VAT,,,,,,COD,Active,,Mfg of parts  accessories motor vehicles,008-716-361-000,05/12/2017
1500413,Nagatsu Seisakusho Philippines  Inc.,U4 STARTS Rental Factory  L3-D Autopark Ave.  Greenfield Automotive Park  Sta.Rosa City Laguna  4026,049 539-2746,,,,CS201613529,Non-VAT,,,,,,COD,Active,"Sister company of Sanyo Plastics
Formerly: Nagatsu-Sanpla Precision Mold Phils  Inc (11-24-22)",Mfg of Plastic Products,009-331-199-000,12/12/2017
1500414,Camel Appliances Manufacturing Corporation,Unit 1202  Dasma Corporate Center  321 Dasmariñas St.   Binondo Manila,02 548-6800  02 548-6880 loc. 162,02 241-0718,,www.camelappliances.com,ASO91-194647,VAT,,,,,,COD,Active,"P.Q:  (0936) 242-7802
MAIN OFFICE: Unit 1202  Dasma Corporate Center  321 Dasmariñas St.   Binondo Manila
CAVITE PLANT: Lot 3c-3D  New Cavite Industrial Estate  Stateland 
Manggahan  General Trias  Cavite

Ref by:  Rome Javellana - Former PMSi employee",Mfg of other articles  N.E.C,000-221-350-009,15/12/2017
1500415,Calamba Shinei Industry Philippines Corp.,Blk 6 Lot 2 Calamba Premiere International Park  Brgy. Batino  Calamba City  Laguna,049 502-2029,049 502-2023,,www.shineiph.com,CS200407131,Non-VAT,,,,,,COD,Active,"Ref by Douyee

Formely 
Company Name: Calamba Shinei Industry Phils. Corp.
Address: Blk 6 Lot 2 CPIP  Brgy. Batino  Calamba City  Laguna",Mfg of semi-conductor devices,231-374-920-0000,15/12/2017
1500416,Jacobi Carbons Philippines Inc.,Lot 368-A  Barangay San Martin  PHIVIDEC Industrial Estate Villanueva  Misamis Oriental  9002  Philippines,0917 104-5121,,,www.jacobi.net,CS201227382,Non-VAT,,,,,,COD,Active,Referred by RS Components,Other business activities  N.E.C,420-381-698-000,18/12/2017
1500417,Primus Industrial Corp,224 Don Basilio Bautista Ave.  Dampalit  Malabon  Metro Manila   Philippines,02 282-3986 to 97,02 375-1931,,www.primusindustrialcorp.com,,VAT,,,,,,COD,Active,found us on the internet,,,08/01/2018
1500418,P TON Corporation,Lot 1&2  Block 15  Phase 3  CEZ  Rosario Cavite  4106 Philippines,046 437-2520,046  437-2521,,,,Non-VAT,,,,,,COD,Active,former Phil Haruna employee,Mfg of other articles  N.E.C,005-065-364-000,08/01/2018
1500419,Janus Manufacturing  Inc.,#8 San Pedro St.  Barangay Plainview  Mandaluyong City  1550  Philippines,02 535-1434  532-8685,02  532-4372,,,,VAT,,,,,,COD,Active,former McJanus employee,,228-628-233-000,10/01/2018
1500420,Triton Industrial Plastic Mfg. Corporation,Phase 1 Blk 1 Lot 6H Sterling Technopark  Bgry. Maguyam  Silang  Cavite  Philippines,02 899-5955 to 66,,,,,VAT,,,,,,COD,Active,former employee of customer also in-charge of cal,Mfg.,009-057-848-000,12/01/2018
1500421,Philippine Nutri-Foods Corporation,Rm. 605 ALPAP 2 Bldg.  Trade St. Cor. Investment Drive Alabang  Muntinlupa City,02 807-4982,02 846-3331,,www.nutrifoods.com.ph,75826,VAT,,,,,,COD,Active,"found us on the internet
Factory located in:
B2 L3 Asahi Resources  Mayon St.  Mountview Industrial Park  Carmona  Cavite  Philipiines",,000-137-771-000-00,15/02/2018
1500422,Sytecs Manufacturing Philippines Inc.,Unit 1B CCMC Compound 1 Lot 3&4 B-10A Light Industry &  Science Park III Brgy. Sta. Anastacia  Sto. Tomas  Batangas,049 539-4626,049 539-3101,,,CS201614273,Non-VAT,,,,,,COD,Active,found us on the internet,Mfg. of plastic products,009-338-636-000,10/04/2018
1500423,Cero Senado,,,,,,,VAT,,,,,,,Active,former employee of PMSi,,,10/04/2018
1500424,Centech Labels Phils.  Inc.,Golden Mile Business Park  No.10  7th St.  Maduya  Carmona  Cavite,02 584-4579  046 430-1541,046 404-9305,,www.centech-labels.com,ASO96-005280,VAT,,,,,,COD,Active,found us via internet,Mfg. of other articles  N.E.C,004-627-370-000,24/04/2018
1500425,Atlantic Grains Inc.,Purok 1  Brgy. Makiling  Calamba Laguna,02 986-2738,,,,CS201117782,VAT,,,,,,COD,Potential,,Rice&Corn Milling  Wholesaling,008-140-407-000,30/04/2018
1500426,Highcom Thermotech  Inc.,Panorama Bldg. 1  Lot 9 & 10 CNB St.  Laguna International Industrial Park  Brgy. Mamplasan  Binan  Laguna,049 502-3994,,,,CS200706836,Non-VAT,,,,,,COD,Active,found us on the internet,Mfg of plastic products,006-724-104-000,02/05/2018
1500427,Ichinomiya Electronics Philippines Corporation,128 East Main Ave. Exit. SEPZ  Laguna Technopark  Binan  Laguna,049 541-1962 to 64  /  502-3963,049 502-3961,,,A200005877,Non-VAT,,,,,,COD,Active,,Mfg. of Semi-conductor Devices,206-661-173-000,08/05/2018
1500428,SteelWell Industrial Hardware (Phils.) Corporation,Bldg. 1 & 2  Panorama Cmpd. 6  Lot 4 Blk  Laguna Technopark Annex  Binan  Laguna 4024,049 540-8991 / 540-8988,n/a,,,CS201309537,Non-VAT,,,,,,COD,Active,Mfg. of other fabricated metal products,SteelWell Industrial Hardware (Phils.) Corporation,008-535-573-000,10/05/2018
1500429,M-Tec Corporation,1902-B L.V. Locsin Bldg.  Ayala cor Makati Ave.  Makati City  Philippines,02 813-8110 to 11,02 813-8112,,,A199606042,VAT,,,,,,COD,Active,found us on google search,Other Svc activities  N.E.C,005-035-216-000,18/05/2018
1500430,W Hydrocolloids Inc.,Block 10 Lot 1 Ph4 Mountview I Industrial Complex  Bancal  Carmona  Cavite,02 856-3838,02 856-1033,,,,VAT,,,,,,COD,Active,"found us in internet

Former Carmona Address:

Block 1 Lot 10 Mountview Industrial Complex  Bancal  Carmona  Cavite  Philippines

Taguig Address:
26/F W Fifth Building  32nd St. cor. 5th Avenue  BGC  1634 Taguig City Philippines",Refined & Semi-Refined Carrageenan Powder,225-688-438-000,18/05/2018
1500431,Kyoei Dietech Phil.  Inc.,Unit 6  Starts Rental Factory Lot 3-D  Greenfield Automotive Park SRL Phil.,049 539-4578,n/a,,,CS201627673,Non-VAT,,,,,,COD,Active,,Mfg. of other articles  N.E.C,009-471-836-000,23/05/2018
1500432,Grupovino  Inc,B6 L10 People's Technology Complex  Carmona  Cavite  Philippines,046 423-6059,046 423-6059,,,CS201215681,VAT,,,,,,COD,Active,referred by ICoast (sister company),Other wholesaling,008-355-875-000,25/05/2018
1500433,MRB Estelope Trading and Services  Inc.,11135 JM Loyola St.  Mabuhay  Carmona  Cavite 4116,,,,,CS201902329,VAT,,,,,,COD,Active,"Formerly - 
Estelope Trading
9243 JM Loyola St. Brgy Mabuhay  Carmona  Cavite  Philippines
Tel. (046) 413-4962",,010-269-747-000,08/06/2018
1500434,Euro-Swiss Food  Inc.,Lot 6 & 8  South Horizon Business Park  Brgy. Cabilang Baybay  Carmona Cavite,046 419-8180 to 84,n/a,,,,VAT,,,,,,COD,Active,found us in PAB website,Production  Processing  Preserving of Meat,000-118-005-000,11/06/2018
1500435,Mitsuba Philippines Corp.2,Lot 1 & 2 Blk.8 Phase 2 FCIE Brgy. Langkaan Dasmariñas Cavite  Philippines,046 402-0009,,,,,Non-VAT,,,,,,COD,Active,,Mfg other aricles  N.E.C,005-065-700-000,05/07/2018
1500436,Sumsys Solution Phils.  Inc.,Unit 908 Page 1 Building Acacia Ave.  Madrigal Business Park Ayala Alabang  Muntinlupa  Philippines,02 836-4827,,,,,VAT,,,,,,COD,Potential,under customer Micron Cleanroom Phil.  Inc.,,008-753-238-0000,11/07/2018
1500437,Patient Care Corporation,LRM Bldg. 131 Malakas St.Diliman  Quezon City,049 502-5239  049 302-5604,049 502-5239  049 302-5604,,,,VAT,,,,,,COD,Active,"Ref by RS Components
Former Addresses:
AMHSCO Bldg. Mac Arthur Highway Dolores  City of San Fernando  Pampanga
****
Sta. Rosa Branch:
2nd Floor  PCC Building Santa Rosa-Tagaytay Rd.
Don Jose  Santa Rosa  Laguna
*****
Quezon City Branch
LRM Bldg. 131 Malakas St.Diliman  Quezon City",,000-265-811-0000,12/07/2018
1500438,Dae Sung Precision Tech  Inc.,Bldg. 2 Lapaz Bldg. F. Balagtas St.  Chrysanthemum Vill.  Brgy. San Vicente  San Pedro 4023  Laguna  Philippines,02 838-7458,,,,,VAT,,,,,,COD,Potential,found add in olx  purchased victor thermo-hygrometer,,,13/07/2018
1500439,Ostrea Mineral Laboratories Inc.,Brgy. Road Bo. Mamplasan  Biñan  Laguna 4024,02 889-905,02 848-6951,omlione@yahoo.com,,,VAT,,,,,,COD,Active,"Invoice & O.R should address based on P.O client issued:

OMLI Workplace Environment Monitoring & Allied Services Inc.
U-G14 Valero Plaza Condominium  124 Bel-Air NCR  Fourth District  City of Makati  Philippines 1209
Formely address:
G14 Valero Plaza Condominium  124 Valero Street  Salcedo Village  Makati City

Tel. No.: (02) 812-3135  (02) 399-5158
Email: customer.service@ostrealabs.com.ph
TIN: 009-897-941-00000
**
Ostrea Mineral Laboratories Inc.
Brgy. Road Bo. Mamplasan  Biñan  Laguna 4024
(02) 889-9058
omlione@yahoo.com
000-350-046-000V",,000-350-046-000V,06/08/2018
1500440,Vision Automotive  Inc.,Dimayuga Compound  Cabrera St.  Bo. Doleres  Taytay  Rizal  Philippines,,,,,,,,,,,,,Active,,,,31/08/2018
1500441,Medgenic Pharma Distribution,B1 L10 Phase 2 La Trinidad Subd.  Brgy Cabuco  Trece Martires City,046 409-7458,n/a,,,,VAT,,,,,,C.O.D,Active,Former employee of Terumo  LTI - now owner of company,Other Wholesaling,219-484-199-000,07/09/2018
1500442,All Asian Countertrade Inc.,Lots 8 and 9  Blk 2  Mountview Industrial Park 1  Brgy. Bancal  Carmona  Cavite  Philippines,02 651-5700,02 893-7718,,,AS094-90526,VAT,,,,,,C.O.D,Active,"Found us on the internet

Address for Invoice:
6F Cacho Gonzales Building  101 Aguirre St. corner Trasierra St.  Legaspi Village  Makati City 

Address for Cal Cert:
LIIP  Mamplasan  Binan  Laguna 

Lots 8 and 9  Blk 2  Mountview Industrial Park 1  Brgy. Bancal  Carmona  Cavite  Philippines",Wholesale of sugar and other products,003-459-586-000-00,13/09/2018
1500443,Fander Technology Philippines Corp.,L4 L7 Phase 1 3A Road  FCIE  Langkaan   Dasmariñas  Cavite, 046  889 2053,046 412-6190,,,CS201723916,Non-VAT,,,,,,C.O.D.,Active,found us on the internet,Mfg.,009-747-199-000,17/09/2018
1500444,Swedish Match Philippines  Inc.,104 Technology Ave  Laguna Technopark  Binan  Laguna 4024 Philippines,049 544-0770,049 541-0136,,,,Non-VAT,,,,,,COD,Active,Referred by RS Components,Mfg.,000-363-177-000,19/09/2018
1500445,Henkel Philippines  Inc.,Bldg 2 Diode St.  LISP I  Cabuyao  Laguna 4025,,,,,,VAT,,,,,,C.O.D.,Active,,,000-124-245-000,02/10/2018
1500446,Chiyoda Integre (Philippines) Corporation,Lot 4-B  First Philippine Industrial Park II  Sta. Anastacia  Sto. Tomas  Batangas 4234,043 779-8080 to 87,n/a,,,,Non-VAT,,,,,,COD,Active,Referred by co-worker,Mfg. Gen. Purpose Machinery,008-364-398-000,17/10/2018
1500447,Kaizen Asia Safety Management and Testing Company,3rd Floor Unit C-16 Banawe de Sta. Rosa Bldg.  Balibago  Sta. Rosa  Laguna,049 545-0854,n/a,www.kaizenasia.com.ph,,PG201607868,VAT,,,,,,COD,Potential,Referred by Bobby Arellana -  Gen. Mgr. of company,Other retail sale in special stores,009-275-598-000,23/10/2018
1500448,Ajusteel Manila Mfg.  Inc.,Main Ave. cor. Circuit St.  LISP I  Brgy. Diezmo  Cabuyao  Laguna  Philippines,049 502-5930,,,,,Non-VAT,,,,,,COD,Active,Ref.  Mr. Felix Labola - former employee of Sanritsu - Cav,,008-615-670-000,30/10/2018
1500449,EMD Technologies Philippines  Inc.,1 Ring Road  Light Industry & Science Park (LISP) II  Brgy. La Mesa  Calamba City  Laguna 4027 Philippines,049 545-6120,049 545-3561,,,,Non-VAT,,,,,,COD,Active,"Ref by Mr. Paul Adrian Dimapilis (formerly with Delta Design)

ECX Sta. Rosa - Unit C  2nd Flr. Paseo 1  Paseo de Sta. Rosa  Brgy. Don Jose  Sta. Rosa City  Laguna (9am - 4pm)",Mfg,218-682-431-000,15/11/2018
1500450,Showa Aluminum Manufacturing Philippines Corporation,Block 1 lot 1 Phase 3 First Cavite Industrial Estate  Bgry. Langkaan  Dasmariñas  Cavite  Philippines,046 402-0435 to 38,046 402-0439,,,AS095-012482,Non-VAT,,,,,,COD,Active,Ref by Ms. Vangie (sub-con HST),Mfg of other Articles  N E C,004-671-500-000,15/11/2018
1500451,Kwang Ta Electric Phils. Corp.,#30 Lot 4 South Coast Industrial Estate  Bancal  Carmona  Cavite  Philippines,046 542-0826,,,,CS201800919,Non-VAT,,,,,,COD,Active,found us on the internet,Mfg. Lighting Equipt  Elect. Lampt,009-953-645-000,19/11/2018
1500452,LRI Chroma Asia  Inc.,Unit 1  Bldg. Complex 3  American Road  Greenfield Automotive Park SEZ  Sta. Rosa  Laguna,,n/a,,n/a,CS201714329,Non-VAT,,,,,,COD,Active,Ref by Ms. Donnalyn of Nihon,Svc related to printing  Mfg. N.E.C,009-652-177-000,23/11/2018
1500453,Colorado Shipyard Corporation,Sitio Tawagan  Tayud Consolacion  Cebu  Philippines 6001,,,,,48209,VAT,,,,,,COD,Active,,Bldg and repairing of ships,000-067-232-000,28/11/2018
1500454,EHS Lens Philippines  Inc.,Lot 1-A Phase 1-B SEZ-FPIP  Tanauan  Batangas  Philippines 4232,049 543-1260,049 543-1155,,,CS201217603,Non-VAT,,,,,,COD,Potential,referred by Fujifilm Optics Phils.,Mfg. of other articles N.E.C,008-380-068-002,19/12/2018
1500455,PMFTC  Inc.,Lot 3 Ph 1B   First Philippine Industrial Park  Tanuan City Batangas,02 902-5771,,,,CS200918900,VAT,,,,,,COD,Active,,,,18/01/2019
1500456,Mitsuba Philippines Corporation (MPC3),Lima Technology Center  SEZ  Lipa City  Batangas  Philippines,043 981-0707,043 981-0707 Loc. 512,,,,Non-VAT,,,,,,COD,Active,,Mfg.,005-065-700-0000,04/02/2019
1500457,Philippine Toei Chemical Corporation,Block 18 Lot 17 Suntrust Ecotown Tanza  Brgy Sahud Ulan   Tanza Cavite,046 437-2501-2503, 046 437-2502,,,AS095-012281,Non-VAT,,,,,,COD,Active,Seien Rubber,Mfg.,005-063-484-000,02/03/2019
1500458,N.T. Philippines  Inc.,Lot 5 Block 4 Phase 2  CEPZ  Rosario  Cavite  Philippines 4106,046 437-2301 to 03,,,,AS093-009356,Non-VAT,,,,,,COD,Active,"found us on the internet
formely client name: N.T. Philippines  Inc.
Lot 1-13 Block 20 Phase 4  CEPZ  Rosario  Cavite  Philippines",,003-510-208-000,11/03/2019
1500459,First Snowden Systems and Industrial Corp.,Unit A  BPI Bldg. Km. 17 Dona Soledad Ave. Better Living Subd.  Don Bosco  Parañaque  Philippines,02 822-2791  822-6814,02 822-2794,,,ASO93-000833,VAT,,,,,,COD,Potential,found us on the internet  purchased 4 victor thermo-hygros,Construction of other civil eng.,002-705-677-00000,12/03/2019
1500460,Ant Industrial Works  Inc.,Block 21 Carmelita St.  Stateland Hills Subd  Manggahan  General Trias  Cavite 4107 Philippines,046 402-0580,,,,AS094 002087,VAT,,,,,,COD,Active,,Other Svc Activity,,14/03/2019
1500461,OE Works Manufacturing  Inc.,L5 B2 Complex Ave.  People's Technology Complex Special Economic Zone  Governor's Dr.  Carmona  Cavite  Philippines,046 413-4286 to 87,02714-4667,,,CS200406846,VAT,,,,,,COD,Active,,Mfg.,231-207-140-000,21/03/2019
1500462,Fivestar Europe Paper Systems  Inc.,#068 Purok 3 Brgy. Langkiwa  Biñan  Laguna 4024,049-576-0043,,,,,VAT,,,,,,COD,Active,referred by MM Steel,Fivestar Europe Paper Systems  Inc.,006-721-089-000,03/05/2019
1500463,MkFF Laserteknique Phils,,,,,,,,,,,,,,Active,,,,30/05/2019
1500464,New Krichmar Marketing,B-16 Kasiyahan St.  Holy Spirit  Quezon City 1127,02 932-4726,,,,,VAT,,,,,,COD,Potential,referred by Lesoshoppe,Mfg.,133-731-229-000,19/06/2019
1500465,Bruddah Brewing  Inc.,800 KM 18 West Service Rd..  Marcelo Green Village  Paranaque City,0917 592-9152,,,,,VAT,,,,,,C.O.D,Potential,Referred by Pencil & Stationery,Mfg,009-910-899-000,22/07/2019
1500466,GICA Engineering,#31 RMT Industrial Complex   Brgy. Tunasan  Muntinlupa 1773  Philippines,02 788-8941  02 260-5470,n/a,,,,VAT,,,,,,COD,Active,Referred by Tong Hsing,,,22/07/2019
1500467,Philippine Tonan Corporation,Blk 7 Lot 7 Ph 2  FCIE-SEZ Bo. Langkaan  Dasmariñas  Cavite  Philippines,046 402-2737,046 402-2882,impex_cavite@philtonancavite.com,,CEO2413,Non-VAT,,,,,,COD,Active,Ref by Nippo Metal,MFg.,000-069-945-001,15/08/2019
1500468,Juan Fong Industrial Corp.,Lot IL-2 Building D Unit 3 & 4 Third Floor  Subic Bay Gateway Park Phase 2  Subic Bay Freeport Zone,047 251-3376,,,,,Non-VAT,,,,,,COD,Active,One of our auditor suggested your company to us.,,010-251-644-000,20/08/2019
1500469,Covac Philippines  Inc.,Blk 6-13 & 6-15 Amplefield SME Park  J.P. Rizal Avenue Lima Technology Center  Lipa City Batangas 4217,043 236-3069,n/a,,http://www.covac.co.jp,CS201803462,Non-VAT,,,,,,COD,Active,found us on PAB website,,009-927-249-000,22/08/2019
1500470,Camden International Sales Inc.,2301 Civic Place Unit 621 Civic Dr.  Alabang  Muntinlupa  Philippines,02 659-0437,02 659-0441,,,CS200800437,VAT,,,,,,COD,Active,found us on-line,Camden International Sales  Inc.,006-952-421-000,27/08/2019
1500471,HP Philippines,G/f Accelerando Bldg.  395 Sen. Gil Puyat  Makati  Philippines,,,,,,VAT,,,,,,COD,Active,,,,31/08/2019
1500472,Dynapac and Malinta (Philippines) Inc.,Block 20  Lot 1  Melchora Aquino Street  Andres Bonifacio Avenue Lima Technology Center  Lipa City  Batangas,043 455 8394,n/a,,,,Non-VAT,,,,,,COD,Active,"Sister company of Malinta Corrugated
Formely : VATABLE",,009-632-115-000,04/10/2019
1500473,Malinta Corrugated Boxes Manufacturing Corporation,453 M. Dela Cruz St.  Sta. Quiteria  Caloocan City,046-402-1042  844-1063,,qsd_malinta@yahoo.com,,,,,,,,,COD,Active,,,,09/11/2019
1500474,GNPower Dinginin Ltd. Co.,28th Flr.  The Orient Square  Don Francisco Ortigas Jr. Rd.  Ortigas Center  Pasig City 1605 Philippines,,,johanalynp@gnpowerdinginin.com,,PL201409513,VAT,,,,,,COD,Active,Alas-asin  Mariveles  Bataan,GNPower Dinginin Ltd. Co.,008-778-572-000 V,09/11/2019
1500475,MOL Magsaysay Maritime Academy,Trinidad Ave.  Salitran IV  Dasmariñas  Cavite 4114 Philippines,046 481-4800,n/a,,,,VAT,,,,,,COD,Active,Trinidad Ave.  Salitran IV  Dasmariñas  Cavite 4114 Philippines,,009-247-616-00000,10/01/2020
1500476,BARE Electrique System Inc.,Room 405  Downtown Center Building  Quintin Paredes St.  Binondo  Manila,02 8523-7213 / 0932 889-8208,8523-7213,,,,VAT,,,,,,COD,Active,found us on PAB Website,,007-090-612-000,04/02/2020
1500477,Metphil Medical Company,3F Insular Life Bldg  Abanao Extension  2600 Baguio City  Philippines,074 422-5751,074 422-5751,,www.metphil.com,,VAT,,,,,,COD,Active,found us on-line,Metphil Medical Company,425-045-373-000,20/02/2020
1500478,Alcro Electronics  Inc.,Unit 508 /510  Page 1 Building  1215 Acacia Ave. Madrigal Business Park  Ayala Alabang  Muntinlupa City 1770 Philippines,02 809-7660,n/a,,,,VAT,,,,,,COD,Active,referred by Allkey,,,03/03/2020
1500479,Municipal Health Office -- Carmona,Municipality of Carmona  Cavite  Philippines,,,,,,Non-VAT,,,,,,COD,Active,Government Entity,,,20/05/2020
1500480,GTech Solutions  Inc.,Block 2 Lot 8A Daiichi Industrial Park  Brgy. Maguyam  Silang  Cavite 4118 Philippines,046 409-0842,,,,,VAT,,,,,,COD,Active,,,008-214-152-000 V,27/05/2020
1500481,COLORLUX Philippines  Inc.,Bldg 5 Panorama Compound Hologram Street  Light Industry and Science Park 1 Cabuyao City Philippines 4025,02 8405-91-80,n/a,inquiry@colorlux.biz,,,VAT,,,,,,COD,Active,found us through internet,,,19/06/2020
1500482,G-12 Prime Source  Inc.,PTC-SEZ Technology Ave. Onda Compound  Carmona  Cavite  Philippines,046-443-5523,046-443-5523,,www.g-12primesource.com,CS201720668,Non-VAT,,,,,,COD,Active,"Referred by CJNT (sister company)
Formely: G-12 PRIME SOURCE INC.",,009-714-711-000,17/07/2020
1500483,Lesoshoppe Philippines,Unit 306  Kennedy Center Bldg. Prime Street  Corner Venture Str.  Madrigal Business Park  Ayala Alabang  Muntinlupa City. 1780 Philippines,02 8459-7192,,,,,VAT,,,,,,COD,Active,Former PMSi employee,ICT Business,010-009-813-00000,22/07/2020
1500484,Analog Test and Measurement Philippines  Inc.,Fastech Manufacturing Complex LISPP-1 SPEZ  Cabuyao  Laguna  Philippines,049 530-9839  049 530-9841,n/a,,www.atmpinc.com,CS201405085,Non-VAT,,,,,,COD,Active,found us on the internet,,008-734-370-001,29/07/2020
1500485,Kilton Motor Corporation,Bldg. 6  Lot 6  Blk. 2&4  Golden Mile Ave. cor. 4th St.  Golden Mile Business Park  Maduya  Carmona  Cavite,02 8664-9996   02 8552-5190,02 8552-5190,,www.kiltonmotor.com.ph,137758,VAT,,,,,,COD,Potential,referred by somebody - did not say,,000-128-805-000,17/08/2020
1500486,Mixnus Philippines Precision  Inc.,124 North Science Avenue  SEPZ  Laguna Techno Park  Binan  Laguna  Philippines,,,,,CS201501661,Non-VAT,,,,,,COD,Active,former employee of Fujitsu Die-Tech,,008-947-971-000V,04/09/2020
1500487,Vacuumtech Philippines  Inc.,Lot 7  First Philippine Industrial Park II  Special Economic Zone  Barangay Sta. Anastacia  Sto. Tomas  Batangas Philippines 4234,043 779-8688,,,www.thermos.com,CS201417223,Non-VAT,,,,,,COD,Active,found us on PAB website,Vacuumtech Philippines  Inc.,008-855-485-000,09/09/2020
1500488,R.C de Villa Construction & Development Corporation,RCVC&DC Building  JP Rizal Street  Los Baños  Laguna,049 536-0736,049 536-0736,,https://www.rcdevillaconstruction.com/,CS201210206,VAT,,,,,,COD,Active,,,008-296-193-000,01/10/2020
1500489,APlus Pack  Inc.,Unit E Metrococo Export Corp Building 1  Filinvest Technology Park  Brgy. Punta  Calamba City  Laguna  4027,049 508-4492  049 540-6894,n/a,,,,Non-VAT,,,,,,COD,Active,Former employee of customer - Paul Dimapilis,Aplus Pack  Inc.,008-914-593-000,01/12/2020
1500490,Stahl Materials Philippines  Inc.,Block 1 Lot 6-B Daiichi Industrial Park-SEZ Maguyam Road  Silang  Cavite,046-412-6949,,purchasing@stahl-ltd.com.ph,,,Non-VAT,,,,,,COD,Active,,,008-034-518-000,05/01/2021
1500491,Technoserve Industrial Repair Service and Enterprise,Block 23 Lot 20 Villa Susana Subdivision  Brgy. Malitlit  Sta. Rosa City  4026 Laguna,049-566-5806,,,,,,,,,,,,Active,,,,07/01/2021
1500492,Jouzu Engineering Services and Trading,Block 1 Lot 21 Newton Heights  San Francisco  Binan  Laguna 4024,,,,,,VAT,,,,,,COD,Potential,showed up and delivered a keithley source meter.,,,07/01/2021
1500493,RM3K Mechanical and Plumbing,Block E-1 Lot 4 San Andres 1  Dasmariñas  Cavite,,,,,,VAT,,,,,,COD,Active,found us via google search,,216-412-832-000,03/02/2021
1500494,RA Technologies Corp.,Blk 2 Lot 6  South Horizon Business Park 2  Governor's Drive Brgy. Mabuhay  Carmona  Cavite,9985819986,,,,,Non-VAT,,,,,,COD,Active,Formely Tin #: 006-914-055-000 (changed date: Oct. 18  2022),,006-914-056-000,16/02/2021
1500495,8A Fire Safety Maintenance and Manufacturing Corporation,9652 8A Fire Building Calumpang Lejos Indang Cavite,9974276366,,,,,VAT,,,,,,COD,Active,found us online - google search,,754-661-020-000,02/03/2021
1500496,Amber-Kinetics Philippines  Inc.,1st Philec Inc.  1st St. 1st Philippine Industrial Park 4234 Santo Tomas  Batangas,,,,amberkinetics.com,,VAT,,,,,,COD,Active,List of DTI Accredited Laboratories,,,11/05/2021
1500497,Maruka Enterprises  Inc.,Unit 401 & 402 La Fuerza Plaza 1  2241 Don Chino Roces Avenue  Makati City 1231 Philippines,02.815-8246 to 47,02 840-4939,,,,VAT,,,,,,COD,Active,,,,21/05/2021
1500498,Joint Genserv Corp,England Ave.  Blk 6 Lot 9 Greatland Subd.  Lot 7 San Lorenzo  San Pedro  Laguna,0919 096 2876,,,,,VAT,,,,,,COD,Active,referred by Desco,,,09/06/2021
1500499,JVA Design and Services Inc.,Lot 2 Blk. 305 Magnolia St. Phase 3A Heritage Homes  Loma De Gato Marilao Bulacan,,,,,,VAT,,,,,,,Active,,,,15/07/2021
1500500,Satingin Construction and Supply,Pasong Buaya Street 4103 Imus Cavite - Philippines,0921 5948469,,,,,VAT,,,,,,,Active,,,,09/08/2021
1500501,Harmo Technology Corporation,Metrococo Compound  FCIE Dasmariñas Cavite.,046 484-8048/046 413-1736,,,,,Non-VAT,,,,,,,Active,,,007-116-110-000,13/08/2021
1500502,AJO FABRICATION & MERCHANDISE INC.,Unit A&BJupan C. Lim Building Governor's Drive Bancal Carmona  Cavite 4116  Philippines,046-409-6305,,ajo.inc@yahoo.com,,,,,,,,,,Active,,,,16/09/2021
1500503,Dornier Technology  Inc.,Hangar 7230  Clark Civil Aviation Complex  Clark Freeport Zone  Pampanga,045-599-2384/0977-839-4058,,info@dorniertechnology.com,,,Non-VAT,,,,,,COD,Active,"Formely: Dornier Technology - Bldg. 7230 Civil Aviation Complex  Clark Freeport Zone  Pampanga 2023 Philippines
Bnss Style: MRO / Aviation maintenance
Formely: Vatable ( Issued COR Feb 2023)",Dornier Technology  Inc.,248-838-595-000,20/09/2021
1500504,Philkostat Inc.,Unit E2 Englewood Compound No. 130 East Main Ave Extention Phase 5 Laguna Technopark Sez Biñan Laguna 4024  Philippines,+639 391499844,,pk1purchasing@kostat.com,,,Non-VAT,,,,,,,Active,,Manufacturing,008-299-186-000,22/10/2021
1500505,Neocircuits Electronic Products And Design Services,20 Amethyst Bdlg.  Metrogate-Dasmariñas Estate  Sampaloc 1  Dasmariñas City  4114 Cavite  Philippines,046 432-1194,,www.neocircuits.com.ph,,,VAT,,,,,,,Potential,,Electronic Products and Design Services,110 106 088 000,25/10/2021
